           Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1661442960,           2022-08-25 15:56:00,           2022-08-25 08:56:00,      3.160000,     13.221000,          7.669000,                    73.143778,      0.887000
                1661443260,           2022-08-25 16:01:00,           2022-08-25 09:01:00,      3.160000,     13.264000,          7.661000,                    73.137431,      0.887000
                1661443560,           2022-08-25 16:06:00,           2022-08-25 09:06:00,      3.160000,     13.282000,          7.670000,                    73.252673,      0.887000
                1661443860,           2022-08-25 16:11:00,           2022-08-25 09:11:00,      3.160000,     13.308000,          7.690000,                    73.486153,      0.886000
                1661444160,           2022-08-25 16:16:00,           2022-08-25 09:16:00,      3.160000,     13.352000,          7.698000,                    73.634557,      0.886000
                1661444460,           2022-08-25 16:21:00,           2022-08-25 09:21:00,      3.160000,     13.404000,          7.714000,                    73.872840,      0.886000
                1661444760,           2022-08-25 16:26:00,           2022-08-25 09:26:00,      3.160000,     13.474000,          7.717000,                    74.016387,      0.886000
                1661445060,           2022-08-25 16:31:00,           2022-08-25 09:31:00,      3.160000,     13.544000,          7.729000,                    74.246517,      0.886000
                1661445360,           2022-08-25 16:36:00,           2022-08-25 09:36:00,      3.160000,     13.588000,          7.737000,                    74.395769,      0.886000
                1661445660,           2022-08-25 16:41:00,           2022-08-25 09:41:00,      3.160000,     13.632000,          7.742000,                    74.516310,      0.886000
                1661445960,           2022-08-25 16:46:00,           2022-08-25 09:46:00,      3.160000,     13.727000,          7.749000,                    74.740332,      0.886000
                1661446260,           2022-08-25 16:51:00,           2022-08-25 09:51:00,      3.160000,     13.780000,          7.751000,                    74.847068,      0.886000
                1661446560,           2022-08-25 16:56:00,           2022-08-25 09:56:00,      3.160000,     13.876000,          7.779000,                    75.276468,      0.887000
                1661446860,           2022-08-25 17:01:00,           2022-08-25 10:01:00,      3.160000,     13.997000,          7.801000,                    75.690458,      0.886000
                1661447160,           2022-08-25 17:06:00,           2022-08-25 10:06:00,      3.160000,     14.136000,          7.830000,                    76.203847,      0.887000
                1661447460,           2022-08-25 17:11:00,           2022-08-25 10:11:00,      3.160000,     14.275000,          7.862000,                    76.748389,      0.886000
                1661447760,           2022-08-25 17:16:00,           2022-08-25 10:16:00,      3.160000,     14.457000,          7.880000,                    77.230249,      0.886000
                1661448060,           2022-08-25 17:21:00,           2022-08-25 10:21:00,      3.160000,     14.612000,          7.915000,                    77.835362,      0.886000
                1661448360,           2022-08-25 17:26:00,           2022-08-25 10:26:00,      3.160000,     14.845000,          7.935000,                    78.427354,      0.887000
                1661448660,           2022-08-25 17:31:00,           2022-08-25 10:31:00,      3.160000,     15.009000,          7.958000,                    78.933980,      0.887000
                1661448960,           2022-08-25 17:36:00,           2022-08-25 10:36:00,      3.160000,     15.181000,          7.966000,                    79.306768,      0.887000
                1661449260,           2022-08-25 17:41:00,           2022-08-25 10:41:00,      3.160000,     15.353000,          7.961000,                    79.550466,      0.886000
                1661449560,           2022-08-25 17:46:00,           2022-08-25 10:46:00,      3.160000,     15.507000,          7.981000,                    80.013927,      0.886000
                1661449860,           2022-08-25 17:51:00,           2022-08-25 10:51:00,      3.160000,     15.679000,          7.986000,                    80.358871,      0.886000
                1661450160,           2022-08-25 17:56:00,           2022-08-25 10:56:00,      3.160000,     15.867000,          7.992000,                    80.741980,      0.887000
                1661450460,           2022-08-25 18:01:00,           2022-08-25 11:01:00,      3.160000,     16.029000,          7.992000,                    81.020291,      0.886000
                1661450760,           2022-08-25 18:06:00,           2022-08-25 11:06:00,      3.160000,     16.225000,          7.976000,                    81.194392,      0.886000
                1661451060,           2022-08-25 18:11:00,           2022-08-25 11:11:00,      3.160000,     16.370000,          7.998000,                    81.668011,      0.886000
                1661451360,           2022-08-25 18:16:00,           2022-08-25 11:16:00,      3.160000,     16.566000,          7.982000,                    81.841678,      0.885000
                1661451660,           2022-08-25 18:21:00,           2022-08-25 11:21:00,      3.160000,     16.761000,          7.968000,                    82.033143,      0.886000
                1661451960,           2022-08-25 18:26:00,           2022-08-25 11:26:00,      3.160000,     16.923000,          7.974000,                    82.373648,      0.886000
